,NPERS,NACTIFS,REVMEN,REVMENMN,REVMENMX,COEFFUC,REVMENUC,REVMENMNUC,REVMENMXUC,CJACTOCCUP,MNAIS,ANAIS,AGE,ANARRIV,AGARRIV,RABSP,NOIK1,NOIK2,NBENFM3,NBENF3A17,NBENF18P,TOTREVEN,DUDET,DEBDETM,DEBDETA,TPSINT,DATANT,DAMOIS,TRAJET,POURCLIEN,ANETA,HH,HHTOT,JOURTR,NBSAME,NBDIMA,DEBUTM,FINM,DEBUT2H,DEBUT2M,FIN2H,FIN2M,NBNUIT,NBASTR,COMBIEN,TPMAISON,CONGE,ATMAL,NBRKM,DATACCM,DATACCA,NBJARR,RESTMAIN,INFOH,FINETUD,SUPH,SUPA,DEBUTH,FINH,REVMENS,KMANNU,TPSINFO,AGFINETU,ANFINETU,WHO,pondcal,pondqaa,duree_cessation,tps_interim,tps_contrat,anciennete,debut_contrat,revannu_drap,revannu,revmensc,revmenscc_drap,fprov,C1C_1,C1C_2,C1C_3,C1C_4,C1C_5,C1C_6,C1C_8,C1C_9,C1D_1,C1D_2,C1D_3,C1D_4,C1D_5,C1D_6,C1D_8,C1D_9,TYPMEN5_2,TYPMEN5_3,TYPMEN5_4,TYPMEN5_5,TYPMEN15_11,TYPMEN15_21,TYPMEN15_23
revmenscc_drap,0.017528520402262097,0.021804026440111472,0.08187670819965588,0.12313849406197581,0.04362928630146816,-0.006022256530162667,0.0813308339269179,0.1214617784269385,0.04418547640317626,0.019619700588652485,-0.011027090024897651,0.10891563338061953,-0.10876385322231054,-0.01680674247550584,-0.012005490239356464,0.00689121898056312,-0.015420420622343342,-0.045537925376869744,0.054450535830271866,0.019096952159820837,-0.03475971482295211,0.23931092684309993,0.007019158961205846,0.028415589420107492,0.036198613587700025,-0.0030147597289115866,0.050994712783229215,0.03074868394030644,-0.04430046828476168,-0.12270757114728086,0.2603390827244634,-0.059417398554538634,-0.0046279464055965025,-0.07108916554250984,-0.08276912149913158,-0.06411375476456532,0.0036002342103377194,0.03709013753021783,-0.029771665819122623,-0.0006281563781863458,-0.028333050217877506,-0.014707883530514197,0.014278591270010058,-0.002621675841205487,0.03478752415295009,-0.022539234706766803,0.08516957626979511,0.0327670664417629,-0.04542096163745672,0.020780534431542805,0.024536238919737535,0.016610494805298744,0.01584057498645963,0.0017670015315182706,0.0287226433305609,-0.0637494700666148,-0.022891560198364688,0.01219748663741155,-0.03760944748280811,0.22637804706429385,-0.04226838810254489,0.006084464035286694,-0.023782304108386408,-0.02114252903773009,0.04784234783346394,-0.012098998045127745,0.0023507581515715497,0.011816964014124368,0.007637639738163707,0.01934128480443975,-0.04176164848746419,0.005157773315083553,0.5418355279913669,0.022472755221631818,0.1837289484753151,1.0,0.009207279413716815,-0.021592838019685687,0.010790167861075672,0.021321663770048762,0.038150443080763985,0.012347138821747537,0.004645099934480794,-0.0036950154148984475,-0.012667417823793452,-0.02446209892659882,0.006127397832286931,0.02724341356651683,0.03484570323053416,0.013922404902076415,0.008821599228103941,-0.013911659821140551,-0.021682722264969083,-0.019216522031394,-0.026325988691526588,0.04844914433106444,-0.041938337944141486,0.0022386974539317216,-0.00980186684439224,-0.021454019565123255
fprov,-0.07178348112163306,-0.006141980848169556,-0.018608842188553406,-0.01574235587739457,-0.020612992437184646,-0.05930694900613457,-0.0008042122083514631,0.0023016468319054613,-0.0034954792123869922,-0.02233682374607636,-0.0027029257010213513,0.0011315780838177516,-0.00105785191382013,-0.01615812740673919,-0.012639153204989286,-0.0016701863046615342,0.029538843798206576,-0.052525574291233675,-0.012955107386027984,-0.05905124082539324,-0.030377809420437513,-0.003617136559666314,0.0004883576940014307,-0.006637378665195971,-0.0035996054706441526,-0.001936439658327805,-0.011444201387138373,-0.011223267434228424,-0.02263316234203334,-0.014665457762887872,0.019864571197957735,-0.0076193044868911805,-0.005193603143613382,-0.005947741498836239,0.0259350975214074,0.049347926672551314,0.01215019497337805,0.011940904527864523,0.0020012865348677093,0.004929637984576593,0.0030816237024209815,-0.001493068807549141,0.008959854926610647,-0.008449242799166768,-0.011776058517256296,0.03714167255638178,0.04601485792948617,0.00012597597086231018,-0.06686606888784288,0.00160741665706187,0.003082079670705791,-0.003743507669294536,0.012624419353625679,0.013887567757124427,0.015439586009112717,-0.0024390591497119715,0.016343343045795124,0.01136254828019164,-0.018793191811365503,-0.0005475315360574504,-0.07934206129230484,0.02502201335855072,-0.008763955481949838,-0.00437791657306041,-0.021733542547789017,-0.049520921780023375,-0.04644173259292677,-0.00234483145038925,-0.01141636468945374,-0.0034273908974116925,0.026663766520701498,-0.00635892324602669,-0.0020612701111399263,-0.01417814847135602,-0.010368350887696826,0.009207279413716815,1.0,-0.010660855345879048,-0.020494184904523562,0.01105301410114928,0.014344873559302855,0.013140742651843389,0.01262403037668629,0.0015827687970553354,0.006882660217421773,-0.025364119753493758,-0.03548841698436022,0.010107627912139039,0.02574466014088622,0.021104058870534046,0.023378372079217478,0.0060753931824965276,0.01279493414591382,-0.008360868419979817,0.051373976434057826,-0.06164014418440241,0.023923030635409837,-0.004180173174852849,-0.007240573731283888,-0.004180173174852847
C1C_1,0.011034409933206887,-0.023534315547980154,-0.05085870205895657,-0.050838966182886754,-0.04950697103899367,0.013172728400466219,-0.04896944397301383,-0.049440446263051094,-0.047278901069207395,-0.0666374080067099,0.005633366944347615,-0.038161575574388616,0.03795867306323413,0.05367631760800592,0.055368948170129,-0.0012915890210345813,0.03558851551613898,-0.015400354740730747,-0.014018203982532031,-0.0023565927773416635,0.020166320082170015,-0.03643735389934241,-0.003408973635528108,0.02798309916478651,0.03255125278137312,-0.003352064133891217,0.003748720992264604,0.027334717289854527,0.014754909414907917,0.01000238464413154,-0.05349756272205773,-0.022632528932085214,0.02161072897429258,0.018707478480259453,0.03353839656401699,0.006848891957844657,-0.029398402150784528,-0.014570627571766128,0.03357946546785064,0.018701194262924204,0.03316576199992146,0.015008167899169566,0.003221945689312478,-0.005524589765684163,-0.024472784891597002,-0.029985800690389756,-0.062297361942992756,-0.023623853216751617,-0.005620019135993746,-0.011050231168273965,-0.01659956542986858,-0.0031733995417787485,-0.031041038425376855,-0.04116682963077693,-0.054673766507359285,-0.004566576845167108,0.0018454512580124995,-0.005925317240806112,-0.013070459841248067,-0.04072049623276126,0.006030227533710307,-0.08072209199300806,-0.0009042046303831294,0.0067910793948527904,0.3381462634519034,-0.002944819337763436,0.0119690566249617,-0.011231320082912758,0.0012190099468197756,0.010619603393202476,-0.027306191012264173,0.006210640079033648,-0.0004475095047313644,-0.0011230355585983812,-0.030998344531239168,-0.021592838019685687,-0.010660855345879048,1.0,-0.21567957034310925,-0.16918624602861984,-0.10851164749429833,-0.09931116171830674,-0.04440441260593511,-0.014284300470240048,-0.016783765356566345,0.5002597715124774,0.016110342348548128,-0.10671967160779368,-0.09894989507415645,-0.08188212775281505,-0.05218735001660734,0.002578099388839664,-0.013462756659276365,0.008300416141366155,0.00953333105347181,-0.016332457021754825,0.013601281566081253,-0.0018733940522071347,0.010665945069576955,-0.0018733940522071342
C1C_2,0.004379982110176038,0.0077544788568465,0.022875777696618697,0.022700930932754035,0.022414012134920478,0.007873616925887734,0.02118304333872927,0.020876617733553926,0.020897059079165364,0.0069886801530922305,-0.0032590864694915602,-0.007328784758172833,0.007355658695268712,-0.024699294307076746,-0.025792702532739718,-0.013524180203865498,-0.006863574735530772,0.018684635980027817,-0.00966847570874216,0.0057014280566873654,0.0011931479650895808,0.019295145761799044,-0.005436674986147343,0.006489930918316631,0.011275575445291041,-0.00285898472266797,0.0202453593443662,0.008533260450346246,-0.01078115322056316,0.025728515180176985,-0.03233751201317037,0.010452263905079277,0.0013382078234790498,0.005889891176070215,0.003744070234922576,-0.0026331522955984985,-0.0038608853522258115,-0.0005555055472271505,0.010226852309633976,0.015224989042744561,0.008212513636972955,0.005603915731661045,-0.0010682601739685686,0.004619227711995605,-0.007119531451208556,-0.04124232365351675,-0.03265489454929402,-0.044881919806494176,0.017332840657640465,-0.012104762960712445,-0.017542615499849756,-0.010545854587805012,-0.06311029745039261,-0.01148619488259346,-0.015755544717742265,0.005606588583718535,-0.0013831764803294258,0.006170037239234747,0.020089444264426173,-0.0028493359981826426,0.0323850380640676,-0.022189727459754907,-0.005070655752601053,-0.01695863779913625,0.46437643453066824,0.006249636373876652,0.03975061513438119,-0.02402559747811873,0.008300285477760736,-0.00320468425112527,-0.008491863127097285,0.0036600124107812057,0.00949403287867401,0.01719239597789611,0.009965919549295944,0.010790167861075672,-0.020494184904523562,-0.21567957034310925,1.0,-0.4328012919485945,-0.27758746546724766,-0.2540513789124907,-0.1135924910871059,-0.03654117189322789,-0.042935141009365074,-0.020535071840366965,0.4471567823922998,-0.02408837115279867,-0.1755118761206367,-0.17970362025376238,-0.12902206813052203,-0.022373126556897,-0.0290973968277519,-0.0028457675852981566,-0.003977703079075358,0.0010859272753184679,0.004848233741409145,-0.00479239527536357,-0.0005189350772332817,-0.004792395275363568
C1C_3,-0.0003230935532869329,0.006283099543963482,0.04671523347882797,0.04532989067421684,0.046669217537988125,-0.0038080478928713417,0.04510012135114548,0.04395912354754851,0.044921357050907954,0.037501881047463624,-0.0010139641528353427,0.03463184022209834,-0.03442731187975728,-0.03496394455669857,-0.03626835334956076,-0.013605946827536927,-0.024829049473574602,0.0036984325249710625,0.004886945273035784,0.007853332907984126,-0.013966681378416994,0.029484684110595728,-0.0038379171499583367,-0.0029262983149522743,-0.006745104210109992,0.007003639503742364,0.009850989278958064,-0.007377719742231658,0.005879845404376696,-0.010921987299108872,0.046396080584257045,0.022075149822543112,-0.00226471368046665,-0.018598913696678515,-0.021735106752947576,-0.003885815514585863,0.01968261692951667,0.002193663874889566,-0.027958372602460736,-0.020308806275032357,-0.028380327076541582,-0.015692924530988216,0.005818324021175276,0.0012984807781934724,0.014247112957081556,0.039018167692208436,0.05470167614226853,-0.018361281836083494,0.013860101543903394,-0.009792419331613463,-0.012736272038646605,-0.004590912897148077,-0.02528360826802167,0.037695610776252976,0.03943096365791449,-0.012847228313944433,-0.010127586130451996,0.0015134028494263206,0.005824443612435753,0.03507331772001023,-6.68416948061932e-05,0.06659602857322826,-0.009589547840289576,-0.01650407623694312,0.06380840308433817,0.0006340603945010468,0.023621761020420753,-0.027357665195519174,-0.009123511414816045,-0.007130992990456846,0.012942820205472627,-0.0034746202715565506,-0.0077541398670265636,-0.007496194798935083,0.020752833564507366,0.021321663770048762,0.01105301410114928,-0.16918624602861984,-0.4328012919485945,1.0,-0.21774886305778496,-0.19928637203895733,-0.0891057373375423,-0.028664113565633188,-0.033679756123995264,-0.119066089918501,-0.09867451547185575,0.28098709059283095,0.10538458698415518,-0.0651249683680917,-0.07985796068516032,-0.02509760959657702,-0.01373826519561525,-0.007519098786401056,-0.00016579449335498927,0.011216260417487363,-0.01929975650375685,-0.0037593146389999265,-0.006511595018723587,-0.0037593146389999273
C1C_4,-0.007805093772000645,0.00794999104159402,0.021291373136226574,0.022571616090759722,0.019599717798485985,-0.017370022486966608,0.021394580044510354,0.022637304189687225,0.01975164799739244,0.03367266374257738,0.005931437470635168,0.056756089890657085,-0.057018011247543146,-0.0278091275472167,-0.030940276247221662,0.001117888533533471,-0.019024757283602395,-0.015394402840036545,0.029080956180295575,-0.0008834183570257037,-0.024454601382875602,0.019860082743160288,0.009346208683539702,-0.019147562428361034,-0.017264438735570126,0.0043700080936188304,0.005706552576922255,-0.0002698732852955884,-0.012439496583943745,-0.02421325552345408,0.056113945934090276,0.00843867171151601,-0.001960705799174273,-0.01953649770042321,-0.02760748839546145,-0.003719416713064375,0.02120542901276748,0.02131019094293316,-0.02234042796302338,-0.014769705555365402,-0.020777654478448156,-0.013534593849583216,-0.009316448394030757,0.012420050672408613,0.03294018937039006,0.039864015896381305,0.051428148619458595,0.022817546000278584,-0.0061055282633960565,0.002513870898723279,0.011179909973762635,0.005230837424204029,0.044675835945229524,0.028987949797966147,0.045132887718956675,-0.006463370826556118,0.0007583345892015925,0.0062975032635267,0.003662497367549458,0.024735753618733234,-0.025090371694347673,0.05973612518026937,-0.005663083169010973,-0.011135482964584496,-0.16728914035816894,-0.002155526616879496,0.012197433081450082,0.018674588117488157,-0.010329529274040817,-0.011963202382735856,-0.0007764114367779853,-0.008488151316831255,0.005582950339718194,-0.010390768504387825,0.011049939659715376,0.038150443080763985,0.014344873559302855,-0.10851164749429833,-0.27758746546724766,-0.21774886305778496,1.0,-0.12781708360294827,-0.057150096929601255,-0.018384415163655528,-0.021601317542105317,-0.0937719328036271,-0.1989782139260133,-0.01488423583260456,0.296105036495193,0.1031736632392198,0.03523335326962416,-0.019614637533545524,-0.01863775499365014,0.005015849238159864,-0.00690462098308813,0.016825909212558582,-0.01877105433050435,-0.0024111264036103274,0.007183805686332545,-0.002411126403610328
C1C_5,-0.007950510153809922,-0.000501110281408554,-0.022634736671947753,-0.022142892325578672,-0.022457172053803928,-0.003047971675815036,-0.021936275915959563,-0.021515468134509302,-0.021732681179853695,-0.011492930893192204,0.007525691091804791,-0.007208352055016898,0.0070429081952133885,0.0036379280347290394,-0.0007043550063283013,0.02647411401661199,-0.00031661117656011474,-0.013247897357838916,0.0015417659041276359,-0.0055216837434396825,-0.004432476877400564,-0.018010223462839144,-0.00609245811778265,-0.009765717324943314,-0.012432391566964306,-0.0038391477425735467,0.0016093676839066234,-0.01777127621349352,-0.01073060745616061,-0.011948090786119109,0.0210843536797413,-0.009145018283542168,-0.009907192406480306,-0.0018166665486232165,0.006077747883982,0.0029789588983133455,0.0021517851701130623,0.009591323806035291,0.004963184262605931,0.012317656762144549,0.005256358206799273,0.01016818892815783,0.011234752574415616,-0.002377115218362075,0.00027249947588710543,0.00320584262464564,0.02377320544680316,0.0606648853014706,-0.022985240367094262,0.03268859717957485,0.03745967960489034,0.015982947228681047,0.08876760853271684,-0.0014371742340291219,-0.0018445176004768177,0.0035634052499434387,0.010954175716382878,-0.006348927584005998,-0.022332241886921036,0.009388907937836928,-0.018982122604449054,0.00599962369358532,-0.006824902002369224,-0.003172510937451882,-0.3338806046056052,-0.013843110757032477,0.0011935114131191636,0.03277823383548496,-0.001178079548888353,-0.015784198027897184,0.015480770876388198,-0.011742136133392507,0.011211074667304073,-0.005167031551041047,0.0033346833381698664,0.012347138821747537,0.013140742651843389,-0.09931116171830674,-0.2540513789124907,-0.19928637203895733,-0.12781708360294827,1.0,-0.0523044544014574,-0.01682563733547793,-0.019769784988889937,-0.0700981601087999,-0.1724983928356812,-0.11336888843504932,-0.0009534182440228691,0.3818014761256911,0.17567744155444398,-0.01016017865294149,-0.014266461082251406,0.0061222856501442074,-0.0023906992792962645,0.001555225379825102,-0.000395466153867302,0.018863882163829223,-0.0038222614493094364,0.018863882163829226
C1C_6,0.0012879039904650535,-0.0010545783092711127,-0.01086238228541404,-0.009370224639183982,-0.011874072922000939,-0.005861604844538502,-0.01012611101419002,-0.008262175156754316,-0.011489698755956563,-0.008888094151385128,-0.0030018697087543567,0.007565821750580937,-0.007507780521697572,0.003143540338386473,-0.00035935985699280567,0.024580689327876624,0.000791372131541482,-0.009906603000263754,0.011003391059586788,-0.0020509476341906314,-0.0004941516161733808,-0.0020920090019397874,-0.003017991558924991,-0.010202865469770037,-0.012296811627992999,-0.002185355832239352,0.006288553034354343,-0.008035567325020176,-0.012500156187249924,-0.008162229077807717,0.013329892248473398,-0.006128157471868959,-0.00012129789988082353,0.004826263223613902,0.007728732809106895,0.0027235614889866006,0.002280808740740217,-0.00145600381639801,-0.0073056037538888445,-0.011729230239067004,-0.006655935107923621,-0.0008643262884452723,-0.0025632084263731703,0.00039081946336430557,0.014819291015471414,0.002767218932220901,0.007837467575197913,0.06472105617277764,-0.011491810041629075,0.02829316390129849,0.029715607666222534,0.010487236795750383,0.06605902298978643,0.010167225994582054,0.006451817352236556,0.0010528626113635586,-0.005089808558743574,-0.01097451645360359,-0.011145457880190302,-0.005155532078978035,-0.013021325651653239,0.012999160897701065,-0.0029966718525340865,0.0008430253341354141,-0.2417410542374037,0.003736903150634308,0.010803016241484345,0.03581624603777719,-0.004554747166425596,-0.009455207734452778,-0.0007503274395403307,-0.010490680437675695,0.0033925232035158744,-0.002505777467273864,-0.005585200680471024,0.004645099934480794,0.01262403037668629,-0.04440441260593511,-0.1135924910871059,-0.0891057373375423,-0.057150096929601255,-0.0523044544014574,1.0,-0.007523147747698317,-0.008839547082001971,-0.02407271303788098,-0.09697120705688048,-0.07290072881615706,-0.04377307449201108,0.06248189420325907,0.3926286265079007,-0.0027047644097278776,0.0014285092191358097,-0.0019734533555384698,-0.008818549508120648,0.009913799208059175,-0.00359496540597519,-0.0009866650644724721,-0.0017090251644051614,-0.0009866650644724724
C1C_8,-0.008927856843256534,-0.0039889986680636345,-0.01606019909127382,-0.015522764272350446,-0.016097799105994823,-0.0004289662836943647,-0.01208940344749761,-0.011556615245569434,-0.012239392595501707,-0.001987114139887638,-0.0031099233840813623,-0.01768906335536306,0.01769223819295962,0.01798498307252705,0.015692068897531903,0.0004114713143466769,0.01964197649810656,-0.00522614938613714,-0.007207931108830754,-0.012718122956982159,0.008122264395017153,-0.00984565995158047,-0.000667446004520263,0.006562699508709255,0.004137723883969985,-0.0007170884027988136,0.00016819920949869482,-0.005239617167067368,0.00019095331549920383,-0.006024257936941939,-0.0016920141462841245,-0.01903979156814312,-0.008052580131638551,0.0009985367187636163,-0.016809902904118046,-0.009518617287525547,-0.007271675339999347,-0.001787526445720628,-0.004827666046698879,-0.00177505380708926,-0.00446596792252996,-0.007461424436186335,-0.005989308071976713,-0.006686017924862419,-0.0054788677059601,-0.004736570467945888,0.0020901348307754124,0.013106014530913123,-0.010292498762404297,-0.00779678493478071,-0.005784564105201753,-0.004364986417135207,0.0039021771072934933,-0.008695851519963244,0.0030309374755014937,3.1467111192322e-05,-0.0017573088049445715,0.000970216755333058,-0.006153618060042981,-0.010337797563900502,-0.011828542356028858,-0.006520566864883006,-0.0012086339579039545,0.012838722327772351,-0.11489535893294198,-0.007804552534539821,-0.005414645900741495,0.007646618817593166,-0.0028850882931467717,0.00010810977065565593,0.013414942164907706,-0.0025952652231611,0.009172530963030891,-0.00011317846146346329,-0.007748711990806371,-0.0036950154148984475,0.0015827687970553354,-0.014284300470240048,-0.03654117189322789,-0.028664113565633188,-0.018384415163655528,-0.01682563733547793,-0.007523147747698317,1.0,-0.0028435630409234113,-0.0033627742758914024,-0.02221280782607557,-0.016859363265752086,-0.018013874272798706,-0.01651691703189144,-0.003298762110190919,0.6455989479511589,-0.0027529806508410815,-0.0006348333203882336,0.01009283325034269,-0.014051183310124428,0.008432413585062009,-0.0003173968400277807,-0.0005497703387320951,-0.0003173968400277806
C1C_9,-0.004846912983578103,0.002069559142447952,-0.013911666178790931,-0.013767440781415567,-0.013663854472818437,-0.005908157080202452,-0.013216241291671735,-0.01307760673155238,-0.012992345472578033,-0.0024576440330863715,-0.021182656657024568,-0.01531748458217473,0.015214801096626178,0.015019515531339513,0.013685123074603968,0.0039475718985819645,0.002665409633738824,-0.008812420973592812,0.012607154273869778,-0.012895333846280357,0.007518708492084313,-0.011440454117430842,-0.0010833467667150328,-0.0025499103856203853,-0.003627558252289388,-0.0008916640901669674,0.001557138357486205,-0.0032030473898239783,0.00045182946000767025,-0.005092948763233117,-0.001101935343058296,-0.020766736827985202,-0.0036885321081437062,0.00038419578235252255,0.0034444552513853343,0.01013229451207793,-0.007169901299025482,0.003386525440528646,0.0049835090589403115,0.007869146781171553,0.00456556296568797,0.012084810741949344,-0.004279667852595337,-0.0049235205883838016,-0.009647663047411704,-0.0008261271840274611,-0.01137529757659902,0.039140098801842584,-0.009858714538707585,0.0013972493705117308,-0.0019597904151685123,0.00498432218932413,-0.004647186022159065,-0.009444756709191489,-0.011641299556818897,-0.0056966565769843,-0.002064802452361308,-0.005542916965832145,-0.01024628190853051,-0.010998107404915386,-0.012889591402518033,-0.014391807036825603,-0.0015486523672049097,-0.0023644988875781243,-0.13499973267200255,0.0018045827898598979,0.004407019497441393,0.06157094014384497,-0.0025439525538792783,-0.004758878570115359,0.005723859512705198,0.011628896954954414,-0.005213269048979911,-0.002696548430638784,-0.010053652608016538,-0.012667417823793452,0.006882660217421773,-0.016783765356566345,-0.042935141009365074,-0.033679756123995264,-0.021601317542105317,-0.019769784988889937,-0.008839547082001971,-0.0028435630409234113,1.0,-0.012893255017368172,-0.02097387595261593,-0.024289875686903963,-0.015816371318006263,-0.013781124246393408,-0.006416360302566752,0.038378133971935756,0.6443516060959893,-0.0007459163654618252,0.006513849196383365,-0.007492742795445856,0.0026431477546377397,-0.0003729348944346616,-0.0006459690752447834,-0.0003729348944346618
C1D_1,-0.0010233165024894028,-0.026154844767190204,-0.0627572941033337,-0.06133591326798003,-0.06231090061153063,0.0013236390630841008,-0.056137916727287476,-0.05494963017776589,-0.0557115405201673,-0.06326526439393051,0.012658716746849158,-0.04232861145321358,0.04181336454631731,0.056986314979979,0.06475441721154658,-0.0014282495502594367,0.028952320661368904,-0.007172974845426502,-0.019736053671339848,-0.006906195679493497,0.005792402177486982,-0.04224460980915611,-0.003251662369631675,0.02274937196030669,0.028184996634994915,-0.0028612097028642377,0.010345707681290823,0.025690902004824583,0.023642573493318983,0.018030109625271185,-0.054692280145462284,-0.021062716922410938,0.008680278913005346,0.023615961763615804,0.024787083837355173,0.002640867777207569,-0.02560004648350515,-0.02631571293027106,0.038342545979628,0.01910874033161932,0.037238538764506376,0.027547579771752425,0.009070256026352067,0.000682199971369768,-0.026044535043076585,-0.03447668289568138,-0.05740060685016739,-0.007440902142863755,0.0015701196383373867,-0.020606772557732023,-0.022467416955945813,-0.0038591529015248073,-0.028897258000432482,-0.04554234247933063,-0.050651148632275655,-0.003877033915559631,0.0019656950420302148,-0.006679642534724876,-0.01811202803150277,-0.03721724022414773,0.01286129970260329,-0.08590900598570625,0.00722282437724561,0.007104182284325599,0.3169305543456392,0.002259795009600438,0.017206526980574528,-0.010548983377478307,0.015658914050816704,0.008562093257690716,-0.026010906325863305,0.006996746278405161,-0.006863827607524731,0.003485893177819897,-0.025160967094914236,-0.02446209892659882,-0.025364119753493758,0.5002597715124774,-0.020535071840366965,-0.119066089918501,-0.0937719328036271,-0.0700981601087999,-0.02407271303788098,-0.0033627742758914024,-0.012893255017368172,1.0,-0.1926938015816584,-0.13961046622630405,-0.11299740599348439,-0.10539507945578797,-0.06179001598696756,-0.01429504178773655,-0.015241428794060536,-0.0035146512365926744,0.021646897292926084,-0.03254736549428599,0.022921619386854927,-0.0017572158871749853,-0.003043713899083084,-0.0017572158871749849
C1D_2,0.012738348357197199,0.009542060499797627,0.003655963448340728,0.0029174384692268076,0.004203696268072701,0.0250197648671658,-0.00013971744116827883,-0.0010117146832364342,0.0006239753455317753,-0.017210034574823913,0.005847567020438686,-0.04322290591002438,0.04290517147254559,-0.00859837139531336,-0.012290584239868436,-0.01796880156605686,0.016450134098428902,0.010326075259904498,-0.03074570792325003,0.00727588098227304,0.024252149379164877,0.002673484314884276,0.0011192083084913815,0.012037527176325273,0.015565698206223605,-0.002242876903666172,0.01190824231054666,-0.0011568133599626717,-0.010810472793524255,0.0245828735970576,-0.03756528762800994,0.004535465332890086,0.009268061768339324,0.009602291445831315,0.002174940523260738,-0.0077409556126836745,-0.0076037294588124195,0.0034109687611521703,0.008536350523349577,0.0024579604944258574,0.005988916435686396,0.002228416618485729,-0.017773340922371515,0.0018912951565922714,-0.019105286920323893,-0.04982310402228332,-0.03396727050148218,-0.049839107108443,0.03639930852037304,-0.012818210513380088,-0.020168161529374614,-0.009991608718602139,-0.06582639567975086,-0.011841356381788562,-0.028742780440422094,0.01364617346966502,0.0065025154647966035,-0.0009958097116274912,0.02777290221040664,-0.011858950630727151,0.05010187638089646,-0.04180866485549336,-0.007695699315694935,-0.014528990503913099,0.4596183181011663,0.007452586538641745,0.04032503201018992,-0.025894776499416197,0.0028188232732679324,0.003111484850164975,0.009167886354817502,0.008315237812798826,0.01111844436554281,0.01614922299691383,0.0025487674390687696,0.006127397832286931,-0.03548841698436022,0.016110342348548128,0.4471567823922998,-0.09867451547185575,-0.1989782139260133,-0.1724983928356812,-0.09697120705688048,-0.02221280782607557,-0.02097387595261593,-0.1926938015816584,1.0,-0.3626671661238808,-0.2935342178757428,-0.2737855966161815,-0.16051239279165697,-0.0371343383838948,-0.039592775082212386,-0.0022876357117376234,0.0005104032946706045,-0.002844509477287139,0.004529076888436327,0.00911921334651936,-5.919649609546257e-06,-0.004564733026796107
C1D_3,-0.015409691655803893,-0.0016261838379952164,0.04377443078954025,0.044188452136882515,0.04223524288189546,-0.014270000104870046,0.044272861230592875,0.04443876211704301,0.04297520556635067,0.026171211440303814,-0.014549149355494225,0.03142944303916343,-0.03146068452930256,-0.02820304412508657,-0.027692429383359883,0.0009833601267541553,-0.020966408826690975,0.00043534625986053633,0.0016516876233032,-0.0042156241961893446,-0.012430525541935711,0.03489117800373941,-0.0022072997825456136,-0.006107237917756692,-0.010414368616819094,0.0009027880101491658,0.007514429939143702,0.0028051063423604064,0.002760755728083364,-0.009507722344603883,0.02908143385711445,-0.002573330957121892,-0.013216297094730422,-0.008403085062154326,-0.02077801888586442,-0.00886883375680966,0.01316308982119488,-0.007394541652487151,-0.01302959446894335,-0.001368014985672871,-0.012766900881836617,-0.013301007583984201,-0.004066720189036343,0.003260803637204611,0.004317807233877147,0.013125218140114178,0.03702570169898586,-0.013396863639386641,-0.007046752071600081,-0.006557522780170853,-0.010325039957503264,-0.009267094611871727,-0.017087151298693697,0.01712930629692366,0.020856227444150638,-0.011543625766561762,-0.0038116629889176,-0.006583221103068724,-0.004386613161343301,0.03746738965587657,-0.005694110710278011,0.04680593356343722,-0.008781407087736337,-0.022870150668339664,0.10610370146884915,-0.0028823342368626387,0.01764379876578894,-0.00932614596398201,-0.004565064643519444,-0.010825262138703409,0.002892357232213722,-0.002741201997108605,0.005469153381844342,-0.005639708368440083,0.023833305132839995,0.02724341356651683,0.010107627912139039,-0.10671967160779368,-0.02408837115279867,0.28098709059283095,-0.01488423583260456,-0.11336888843504932,-0.07290072881615706,-0.016859363265752086,-0.024289875686903963,-0.13961046622630405,-0.3626671661238808,1.0,-0.21267134009829788,-0.1983630738295152,-0.1162943997617205,-0.02690456180856437,-0.028685747766922648,0.009279902898227402,0.003300324095098689,0.005552232527990614,-0.015938766138618037,-0.0033072392616611936,0.012624800792362457,-0.003307239261661195
